,uid,datetime,zone_id,ble_users,scores,infected,potentially_infected
304,12d,2019-01-11 23:00:00.000000,Carrefour,32d,0.0,False,False
305,12d,2019-01-12 06:00:00.000000,Maisons 2,149d,0.0,False,False
306,12d,2019-01-12 12:00:00.000000,Carrefour,"116d,150d",0.0,False,False
307,12d,2019-01-13 09:00:00.000000,Maisons 2,112d,0.0,False,False
308,12d,2019-01-14 13:00:00.000000,Gare,"7d,26d,32d,33d,81d,139d,42f",0.0,False,False
309,13d,2019-01-01 17:00:00.000000,Gare,"144d,141f",0.0,False,False
310,13d,2019-01-01 21:00:00.000000,Carrefour,65d,0.0,False,False
311,13d,2019-01-02 08:00:00.000000,Carrefour,"32d,88d,147d,150d,66f",0.0,False,False
312,13d,2019-01-02 17:00:00.000000,Gare,"53d,93d,103d,61c,10f,49f,78f",0.0,False,False
313,13d,2019-01-02 18:00:00.000000,Carrefour,"93d,121d,138d,149d,17f,49f,62f",0.0,False,False
314,13d,2019-01-03 11:00:00.000000,Gare,"6d,149f",0.0,False,False
315,13d,2019-01-03 22:00:00.000000,ENIM,"31d,41d,42d,58d,137d,147d,31c",0.0,False,False
316,13d,2019-01-04 03:00:00.000000,Carrefour,77c,0.0,False,False
317,13d,2019-01-04 11:00:00.000000,Gare,"2d,56d,70d",0.0,False,False
318,13d,2019-01-04 17:00:00.000000,ENIM,"20d,66d,108d,127d,49f",0.0,False,False
319,13d,2019-01-05 01:00:00.000000,Gare,78d,0.0,False,False
320,13d,2019-01-05 02:00:00.000000,Carrefour,"35d,45c",0.0,False,False
321,13d,2019-01-05 03:00:00.000000,Carrefour,"35d,93d",0.0,False,False
322,13d,2019-01-05 18:00:00.000000,ENIM,"20d,25d,53d,62d,89d,125d,102c,27f,49f,116f",0.0,False,False
323,13d,2019-01-06 18:00:00.000000,Gare,"36d,43d,65d,72d,76d,77d,86d,115d,3c,12f,113f",0.0,False,False
324,13d,2019-01-07 00:00:00.000000,Carrefour,"14d,112d",0.0,False,False
325,13d,2019-01-07 13:00:00.000000,Gare,"22d,24d,74d",0.0,False,False
326,13d,2019-01-08 21:00:00.000000,Gare,"15d,46d,67d,83d",0.0,False,False
327,13d,2019-01-09 08:00:00.000000,Carrefour,"35d,67d,88d,49f,76f",0.0,False,False
328,13d,2019-01-09 21:00:00.000000,Gare,"6d,46d,91d,92d,88f,100f,136f",0.0,False,False
329,13d,2019-01-11 00:00:00.000000,ENIM,91d,0.0,False,False
330,13d,2019-01-11 03:00:00.000000,Carrefour,"110d,38f",0.0,False,False
331,13d,2019-01-11 09:00:00.000000,ENIM,"7d,11d,117d,144d,12f",0.0,False,False
332,13d,2019-01-12 02:00:00.000000,Carrefour,"67d,82d,147d,17f,66f",0.0,False,False
333,13d,2019-01-12 03:00:00.000000,Carrefour,"82d,17f,49f",0.0,False,False
334,13d,2019-01-12 21:00:00.000000,ENIM,"6d,41d,81d,92d,96d,108d,109d,126d,137d,69c,12f,62f",0.0,False,False
335,13d,2019-01-13 08:00:00.000000,Carrefour,"88d,110d,116d,121d",0.0,False,False
336,13d,2019-01-13 17:00:00.000000,ENIM,"79d,3c,27f",0.0,False,False
337,13d,2019-01-13 22:00:00.000000,EMI,"54d,98d,110d,120d,125d",0.0,False,False
338,13d,2019-01-14 16:00:00.000000,Carrefour,147d,0.0,False,False
339,13d,2019-01-14 21:00:00.000000,ENIM,"17d,89d,101d,122d,123d",0.0,False,False
340,13d,2019-01-15 06:00:00.000000,Carrefour,"11d,37d",0.0,False,False
341,14d,2019-01-01 20:00:00.000000,Carrefour,"119d,121d",0.0,False,False
342,14d,2019-01-07 00:00:00.000000,Carrefour,"13d,112d",0.0,False,False
343,14d,2019-01-07 21:00:00.000000,Carrefour,"57d,118d",0.0,False,False
344,14d,2019-01-08 09:00:00.000000,Maisons 2,106d,0.0,False,False
345,14d,2019-01-10 17:00:00.000000,Carrefour,88f,0.0,False,False
346,14d,2019-01-10 22:00:00.000000,Gare,"4d,76d,79d,81d,105d,117d,118d",0.0,False,False
347,14d,2019-01-11 08:00:00.000000,Maisons 2,"104d,106d,135d",0.0,False,False
348,14d,2019-01-13 13:00:00.000000,Carrefour,148d,0.0,False,False
349,14d,2019-01-13 14:00:00.000000,Gare,"66d,77d,142d",0.0,False,False
350,15d,2019-01-01 18:00:00.000000,Arribat Center,133d,0.0,False,False
351,15d,2019-01-02 08:00:00.000000,Maisons 1,"10d,63d,68d,96d,142d,80f,85f,113f,128f",0.0,False,False
352,15d,2019-01-02 21:00:00.000000,EMI,"72d,90d,120c,129f",0.0,False,False
353,15d,2019-01-02 22:00:00.000000,Arribat Center,"8d,90d,130d,82f",0.0,False,False
354,15d,2019-01-03 08:00:00.000000,Maisons 1,"51d,63d,95d,107d,100f,113f",0.0,False,False
355,15d,2019-01-03 11:00:00.000000,EMI,"28d,32c",0.0,False,False
356,15d,2019-01-03 18:00:00.000000,EMI,8d,0.0,False,False
357,15d,2019-01-03 20:00:00.000000,Maisons 1,38f,0.0,False,False
358,15d,2019-01-05 08:00:00.000000,Maisons 1,"10d,80f",0.0,False,False
359,15d,2019-01-05 18:00:00.000000,Maisons 1,"50d,128f",0.0,False,False
360,15d,2019-01-05 19:00:00.000000,EMI,"81d,100d,2c",0.0,False,False
361,15d,2019-01-05 21:00:00.000000,Arribat Center,"90d,108d",0.0,False,False
362,15d,2019-01-06 12:00:00.000000,Maisons 1,51d,0.0,False,False
363,15d,2019-01-06 21:00:00.000000,EMI,"38d,47d,89d,98d,79c",0.0,False,False
364,15d,2019-01-07 16:00:00.000000,EMI,66f,0.0,False,False
365,15d,2019-01-08 08:00:00.000000,Maisons 1,"3d,68d,95d,99d,73c",0.0,False,False
366,15d,2019-01-08 21:00:00.000000,Gare,"13d,46d,67d,83d",0.0,False,False
367,15d,2019-01-09 09:00:00.000000,Maisons 1,"4d,27d,49d,27c",0.0,False,False
368,15d,2019-01-09 13:00:00.000000,Arribat Center,135d,0.0,False,False
369,15d,2019-01-09 15:00:00.000000,Maisons 1,19d,0.0,False,False
370,15d,2019-01-09 22:00:00.000000,Maisons 1,"61d,63d,68d,113f",0.0,False,False
371,15d,2019-01-13 20:00:00.000000,Gare,"89d,102d,143d",0.0,False,False
372,15d,2019-01-14 08:00:00.000000,Maisons 1,"119d,100f,113f,128f",0.0,False,False
373,15d,2019-01-14 12:00:00.000000,Arribat Center,"100d,130d,133d",0.0,False,False
374,15d,2019-01-14 21:00:00.000000,Maisons 1,"57d,105d",0.0,False,False
375,15d,2019-01-15 02:00:00.000000,Maisons 1,95d,0.0,False,False
376,15d,2019-01-15 03:00:00.000000,Maisons 1,10d,0.0,False,False
377,16d,2019-01-01 22:00:00.000000,EMI,"50d,120d",0.0,False,False
378,16d,2019-01-02 08:00:00.000000,ENIM,"9d,23d,36d,39d,45d,83d,12f,76f",0.0,False,False
379,16d,2019-01-02 10:00:00.000000,EMI,66f,0.0,False,False
380,16d,2019-01-02 11:00:00.000000,ENIM,"1d,103d,125d,146d",0.0,False,False
381,16d,2019-01-02 17:00:00.000000,EMI,63d,0.0,False,False
382,16d,2019-01-02 18:00:00.000000,ENIM,"17d,98d,99d,54c,57c,77f",0.0,False,False
383,16d,2019-01-02 20:00:00.000000,ENIM,"42d,108d,62f",0.0,False,False
384,16d,2019-01-03 00:00:00.000000,EMI,125d,0.0,False,False
385,16d,2019-01-03 21:00:00.000000,ENIM,"1d,82d,97d",0.0,False,False
386,16d,2019-01-04 08:00:00.000000,ENIM,"31d,39d,45d,103d,127d",0.0,False,False
387,16d,2019-01-06 19:00:00.000000,EMI,"21d,34d,129f",0.0,False,False
388,16d,2019-01-06 21:00:00.000000,ENIM,"26d,64d,78d,103d,126d,62f,69f",0.0,False,False
389,16d,2019-01-07 01:00:00.000000,EMI,"26d,127d",0.0,False,False
390,16d,2019-01-07 02:00:00.000000,ENIM,45d,0.0,False,False
391,16d,2019-01-07 18:00:00.000000,EMI,"36d,59d,71d,82d,27f,49f,129f",0.0,False,False
392,16d,2019-01-07 22:00:00.000000,ENIM,"10d,36d,48d,91d,98d,99d",0.0,False,False
393,16d,2019-01-08 16:00:00.000000,ENIM,38d,0.0,False,False
394,16d,2019-01-08 20:00:00.000000,EMI,"35d,53d,88d,100d,113d,139d,66f",0.0,False,False
395,16d,2019-01-09 08:00:00.000000,ENIM,"26d,58d,73d,77d,83d,96d,122d,125d,139d",0.0,False,False
396,16d,2019-01-09 12:00:00.000000,EMI,71d,0.0,False,False
397,16d,2019-01-09 17:00:00.000000,ENIM,"45d,89d,132d,38f",0.0,False,False
398,16d,2019-01-09 18:00:00.000000,EMI,"10d,115d,141d",0.0,False,False
399,16d,2019-01-09 23:00:00.000000,ENIM,"92d,105d,26f",0.0,False,False
400,16d,2019-01-12 22:00:00.000000,Gare,"64d,87d",0.0,False,False
401,16d,2019-01-13 09:00:00.000000,ENIM,"29d,79d,113f,129f",0.0,False,False
402,16d,2019-01-13 20:00:00.000000,EMI,136d,0.0,False,False
403,16d,2019-01-14 08:00:00.000000,ENIM,"1d,20d,25d,45d,64d,77d,86d,105d,127d,143d,12f",0.0,False,False
404,16d,2019-01-14 16:00:00.000000,EMI,89d,0.0,False,False
405,17d,2019-01-01 12:00:00.000000,ENIM,"21d,76d,105d",0.0,False,False
406,17d,2019-01-02 09:00:00.000000,EMI,"53d,54d",0.0,False,False
407,17d,2019-01-02 18:00:00.000000,ENIM,"16d,98d,99d,54c,57c,77f",0.0,False,False
408,17d,2019-01-03 00:00:00.000000,parking,111d,0.0,False,False
409,17d,2019-01-04 21:00:00.000000,ENIM,"38d,98d,123d,138d,26f",0.0,False,False
410,17d,2019-01-08 22:00:00.000000,ENIM,"21d,23d,79d,120d,143d,46f",0.0,False,False
411,17d,2019-01-09 08:00:00.000000,parking,"6d,25d,48d",0.0,False,False
412,17d,2019-01-09 15:00:00.000000,Gare,"31d,86d,102d,114d,141d,142d",0.0,False,False
413,17d,2019-01-09 18:00:00.000000,ENIM,"20d,31d,39d,86d,92d,104d,111d,147d,26f,79e",0.0,False,False
414,17d,2019-01-12 11:00:00.000000,Carrefour,11d,0.0,False,False
415,17d,2019-01-12 17:00:00.000000,parking,136f,0.0,False,False
416,17d,2019-01-13 01:00:00.000000,ENIM,"3d,26d,44d,76d,92e",0.0,False,False
417,17d,2019-01-13 02:00:00.000000,Gare,"44d,69f,91e",0.0,False,False
418,17d,2019-01-13 16:00:00.000000,EMI,"136d,149f",0.0,False,False
419,17d,2019-01-13 21:00:00.000000,parking,136f,0.0,False,False
420,17d,2019-01-14 07:00:00.000000,parking,132d,0.0,False,False
421,17d,2019-01-14 21:00:00.000000,ENIM,"13d,89d,101d,122d,123d",0.0,False,False
422,17d,2019-01-14 22:00:00.000000,parking,48d,0.0,False,False
423,18d,2019-01-01 17:00:00.000000,ENIM,"36d,77d,108d,127d,141d",0.0,False,False
424,18d,2019-01-01 22:00:00.000000,parking,"7d,132d",0.0,False,False
425,18d,2019-01-02 20:00:00.000000,Carrefour,"5d,123d",0.0,False,False
426,18d,2019-01-03 14:00:00.000000,ENIM,"76d,77d,125d",0.0,False,False
427,18d,2019-01-04 19:00:00.000000,Carrefour,"11d,21d",0.0,False,False
428,18d,2019-01-05 04:00:00.000000,parking,"80d,150f",0.0,False,False
429,18d,2019-01-05 18:00:00.000000,EMI,"98d,15f",0.0,False,False
430,18d,2019-01-06 11:00:00.000000,EMI,"10d,27f",0.0,False,False
431,18d,2019-01-06 17:00:00.000000,parking,"29d,52d,146d,78f",0.0,False,False
432,18d,2019-01-06 23:00:00.000000,ENIM,"84d,102d,108d,147d",0.0,False,False
433,18d,2019-01-08 23:00:00.000000,ENIM,"26d,46d,49d,83d,83c,69f",0.0,False,False
434,18d,2019-01-09 11:00:00.000000,parking,"7d,80d",0.0,False,False
435,18d,2019-01-11 22:00:00.000000,ENIM,"31d,120d,125d,139d,113f,141f",0.0,False,False
436,18d,2019-01-12 08:00:00.000000,parking,145d,0.0,False,False
437,18d,2019-01-12 17:00:00.000000,ENIM,"39d,47d,87d,127d,69f",0.0,False,False
438,18d,2019-01-12 18:00:00.000000,Gare,"41d,81d,87d,97d,98d,104d,106d,27c,69f,122f",0.0,False,False
439,18d,2019-01-13 09:00:00.000000,parking,7d,0.0,False,False
440,18d,2019-01-13 11:00:00.000000,ENIM,"41d,109d,116d",0.0,False,False
441,18d,2019-01-13 18:00:00.000000,parking,"29d,78d",0.0,False,False
442,19d,2019-01-02 08:00:00.000000,Maisons 2,"33d,55d,76d,100d,131d,102f",0.0,False,False
443,19d,2019-01-02 21:00:00.000000,Carrefour,"21d,88d,62f",0.0,False,False
444,19d,2019-01-03 19:00:00.000000,Carrefour,"20d,70d,136d",0.0,False,False
445,19d,2019-01-03 21:00:00.000000,Maisons 2,100d,0.0,False,False
446,19d,2019-01-04 11:00:00.000000,Carrefour,"123d,150d",0.0,False,False
447,19d,2019-01-04 18:00:00.000000,Maisons 1,"25d,52c",0.0,False,False
448,19d,2019-01-05 08:00:00.000000,Maisons 2,"12d,33d,99d,100d,104d,102f,114f",0.0,False,False
449,19d,2019-01-05 15:00:00.000000,Carrefour,49f,0.0,False,False
450,19d,2019-01-05 18:00:00.000000,Maisons 2,40d,0.0,False,False
451,19d,2019-01-05 19:00:00.000000,Carrefour,"35d,136d,84c,49f",0.0,False,False
452,19d,2019-01-06 13:00:00.000000,Maisons 2,32d,0.0,False,False
453,19d,2019-01-06 17:00:00.000000,Maisons 1,"10d,100f",0.0,False,False
454,19d,2019-01-06 19:00:00.000000,Maisons 2,"100d,150d,60f",0.0,False,False
455,19d,2019-01-08 17:00:00.000000,EMI,"3d,37d,66d,84d",0.0,False,False
456,19d,2019-01-08 18:00:00.000000,Carrefour,"99d,38f,66f,114f",0.0,False,False
457,19d,2019-01-09 08:00:00.000000,Maisons 2,"40d,76d,100d,114f",0.0,False,False
458,19d,2019-01-09 15:00:00.000000,Maisons 1,15d,0.0,False,False
459,19d,2019-01-09 18:00:00.000000,Maisons 2,"49d,102f",0.0,False,False
460,19d,2019-01-09 20:00:00.000000,Carrefour,"21d,123d,145d",0.0,False,False
461,19d,2019-01-11 04:00:00.000000,Maisons 2,"75d,149d",0.0,False,False
462,19d,2019-01-11 14:00:00.000000,Carrefour,"40d,102d",0.0,False,False
463,19d,2019-01-11 16:00:00.000000,Maisons 2,"76d,99d",0.0,False,False
464,19d,2019-01-12 22:00:00.000000,ENIM,"7d,20d,53d,120d,26f",0.0,False,False
465,19d,2019-01-13 09:00:00.000000,Maisons 1,128f,0.0,False,False
466,19d,2019-01-13 18:00:00.000000,Gare,"4d,65d,79d,85d,127d,68f,88f,113f",0.0,False,False
467,19d,2019-01-13 22:00:00.000000,Maisons 1,"100f,128f",0.0,False,False
468,19d,2019-01-14 09:00:00.000000,Maisons 2,"33d,76d,99d,60f",0.0,False,False
469,19d,2019-01-14 21:00:00.000000,Carrefour,140d,0.0,False,False
470,20d,2019-01-02 17:00:00.000000,Carrefour,"121d,59c",0.0,False,False
471,20d,2019-01-02 21:00:00.000000,ENIM,"9d,29d,122d,20f,113f,63e",0.0,False,False
472,20d,2019-01-03 08:00:00.000000,Carrefour,"83d,93d,138d,30c,17f,62f",0.0,False,False
473,20d,2019-01-03 17:00:00.000000,ENIM,"6d,54d,83d,105d,108d,122d,126d,113f,141f",0.0,False,False
474,20d,2019-01-03 19:00:00.000000,Carrefour,"19d,70d,136d",0.0,False,False
475,20d,2019-01-03 23:00:00.000000,ENIM,"45f,77f,116f",0.0,False,False
476,20d,2019-01-04 17:00:00.000000,ENIM,"13d,66d,108d,127d,49f",0.0,False,False
477,20d,2019-01-04 21:00:00.000000,Gare,"53d,77d,122d,144d,82c",0.0,False,False
478,20d,2019-01-05 09:00:00.000000,ENIM,"23d,109d,123d,63f,35e",0.0,False,False
479,20d,2019-01-05 18:00:00.000000,ENIM,"13d,25d,53d,62d,89d,125d,102c,27f,49f,116f",0.0,False,False
480,20d,2019-01-05 23:00:00.000000,Gare,"31d,85d",0.0,False,False
481,20d,2019-01-06 02:00:00.000000,ENIM,"26d,31d,86d,104d,143d",0.0,False,False
482,20d,2019-01-07 19:00:00.000000,Gare,"2d,9d,29d,31d,43d,124d,140d",0.0,False,False
483,20d,2019-01-08 08:00:00.000000,ENIM,"1d,26d,31d,139d,88f",0.0,False,False
484,20d,2019-01-08 20:00:00.000000,Gare,"48d,76d,85d,89d,85f,136f",0.0,False,False
485,20d,2019-01-09 09:00:00.000000,ENIM,"87d,127d,134d,82f",0.0,False,False
486,20d,2019-01-09 18:00:00.000000,ENIM,"17d,31d,39d,86d,92d,104d,111d,147d,26f,79e",0.0,False,False
487,20d,2019-01-10 11:00:00.000000,EMI,"10d,54d,98d,46c,76c",0.0,False,False
488,20d,2019-01-10 18:00:00.000000,ENIM,"81d,83d,92d,142d",0.0,False,False
489,20d,2019-01-11 00:00:00.000000,Carrefour,42f,0.0,False,False
490,20d,2019-01-11 12:00:00.000000,Gare,"82d,97d,141d",0.0,False,False
491,20d,2019-01-11 21:00:00.000000,ENIM,"26d,62d,64d,66d,79d,47e",0.0,False,False
492,20d,2019-01-11 23:00:00.000000,Gare,"54d,72d,85d,86d",0.0,False,False
493,20d,2019-01-12 11:00:00.000000,ENIM,78d,0.0,False,False
494,20d,2019-01-12 17:00:00.000000,Carrefour,147d,0.0,False,False
495,20d,2019-01-12 22:00:00.000000,ENIM,"7d,19d,53d,120d,26f",0.0,False,False
496,20d,2019-01-13 00:00:00.000000,Gare,"74d,140d,136f",0.0,False,False
497,20d,2019-01-13 03:00:00.000000,ENIM,23d,0.0,False,False
498,20d,2019-01-13 11:00:00.000000,Gare,"136d,91c",0.0,False,False
499,20d,2019-01-13 17:00:00.000000,Maisons 1,"1d,96d,119d",0.0,False,False
500,20d,2019-01-14 08:00:00.000000,ENIM,"1d,16d,25d,45d,64d,77d,86d,105d,127d,143d,12f",0.0,False,False
501,20d,2019-01-15 01:00:00.000000,Gare,139d,0.0,False,False
502,21d,2019-01-01 12:00:00.000000,ENIM,"17d,76d,105d",0.0,False,False
503,21d,2019-01-01 17:00:00.000000,Arribat Center,137d,0.0,False,False
504,21d,2019-01-01 18:00:00.000000,Carrefour,"40d,118d,38f,66f",0.0,False,False
505,21d,2019-01-02 09:00:00.000000,Arribat Center,"112d,114f",0.0,False,False
506,21d,2019-01-02 21:00:00.000000,Carrefour,"19d,88d,62f",0.0,False,False
507,21d,2019-01-03 22:00:00.000000,Maisons 2,12d,0.0,False,False
508,21d,2019-01-04 19:00:00.000000,Carrefour,"11d,18d",0.0,False,False
509,21d,2019-01-05 22:00:00.000000,ENIM,"1d,26d,44d,77d,87d,129d,150d,82f",0.0,False,False
510,21d,2019-01-06 19:00:00.000000,EMI,"16d,34d,129f",0.0,False,False
511,21d,2019-01-06 21:00:00.000000,Arribat Center,124d,0.0,False,False
512,21d,2019-01-07 18:00:00.000000,Carrefour,66f,0.0,False,False
513,21d,2019-01-07 21:00:00.000000,Arribat Center,"50d,112d",0.0,False,False
514,21d,2019-01-08 22:00:00.000000,ENIM,"17d,23d,79d,120d,143d,46f",0.0,False,False
515,21d,2019-01-09 08:00:00.000000,Arribat Center,"115d,82f",0.0,False,False
516,21d,2019-01-09 20:00:00.000000,Carrefour,"19d,123d,145d",0.0,False,False
517,21d,2019-01-10 08:00:00.000000,Arribat Center,"8d,60d,115d,118d,124d",0.0,False,False
518,21d,2019-01-10 22:00:00.000000,ENIM,"26d,42d,64d,90d,126d,78f",0.0,False,False
519,21d,2019-01-11 09:00:00.000000,Arribat Center,"4d,17f,44f",0.0,False,False
520,21d,2019-01-11 22:00:00.000000,Carrefour,"33d,112d,116d,126d",0.0,False,False
521,21d,2019-01-12 09:00:00.000000,Arribat Center,112d,0.0,False,False
522,21d,2019-01-12 13:00:00.000000,Carrefour,"55d,114f",0.0,False,False
523,21d,2019-01-12 19:00:00.000000,Arribat Center,137d,0.0,False,False
524,21d,2019-01-12 22:00:00.000000,Maisons 2,"55d,150d",0.0,False,False
525,21d,2019-01-13 02:00:00.000000,Arribat Center,49d,0.0,False,False
526,21d,2019-01-13 08:00:00.000000,Arribat Center,"112d,130d,133d,114f",0.0,False,False
527,21d,2019-01-13 09:00:00.000000,Carrefour,"67d,111d,123d,28f,66f",0.0,False,False
528,21d,2019-01-14 02:00:00.000000,EMI,"84d,120d",0.0,False,False
529,21d,2019-01-14 08:00:00.000000,Arribat Center,"4d,108d",0.0,False,False
530,21d,2019-01-14 11:00:00.000000,Gare,"2d,38d,53d",0.0,False,False
531,21d,2019-01-14 16:00:00.000000,Arribat Center,"130d,44f,82f",0.0,False,False
532,21d,2019-01-14 18:00:00.000000,EMI,"5d,36d,85d",0.0,False,False
533,21d,2019-01-14 19:00:00.000000,ENIM,"142d,119c",0.0,False,False
534,22d,2019-01-01 09:00:00.000000,Gare,"7d,70d,107e",0.0,False,False
535,22d,2019-01-01 12:00:00.000000,EMI,34d,0.0,False,False
536,22d,2019-01-02 09:00:00.000000,Gare,"65d,79d,97d",0.0,False,False
537,22d,2019-01-02 12:00:00.000000,EMI,"3d,47d,89d",0.0,False,False
538,22d,2019-01-02 15:00:00.000000,Gare,"97d,54e",0.0,False,False
539,22d,2019-01-02 19:00:00.000000,EMI,"59d,81d,115d,134d,14f",0.0,False,False
540,22d,2019-01-03 13:00:00.000000,Gare,"31d,66d,77d,86d",0.0,False,False
541,22d,2019-01-03 15:00:00.000000,EMI,66f,0.0,False,False
542,22d,2019-01-03 20:00:00.000000,Gare,"24d,39d,45d,56d,67d,143d,62f,76f,136f,141f",0.0,False,False
543,22d,2019-01-04 08:00:00.000000,EMI,"72d,113d,136d,98c,141f",0.0,False,False
544,22d,2019-01-05 21:00:00.000000,Gare,"1d,9d,53d,89d,129d,136d,78f,113f,116f",0.0,False,False
545,22d,2019-01-06 08:00:00.000000,EMI,"54d,72d,98d,120d,136d,141f",0.0,False,False
546,22d,2019-01-06 17:00:00.000000,Gare,"31d,97d,124d,129f",0.0,False,False
547,22d,2019-01-06 23:00:00.000000,EMI,"10d,132d",0.0,False,False
548,22d,2019-01-07 12:00:00.000000,EMI,"54d,67d,98d,111d",0.0,False,False
549,22d,2019-01-07 13:00:00.000000,Gare,"13d,24d,74d",0.0,False,False
550,22d,2019-01-08 02:00:00.000000,EMI,149f,0.0,False,False
551,22d,2019-01-08 11:00:00.000000,ENIM,"105d,146d,113f",0.0,False,False
552,22d,2019-01-08 22:00:00.000000,Gare,"5d,77d,134d,100f",0.0,False,False
553,22d,2019-01-09 09:00:00.000000,Carrefour,113f,0.0,False,False
554,22d,2019-01-09 13:00:00.000000,Gare,"39d,134d,141f",0.0,False,False
555,22d,2019-01-09 17:00:00.000000,EMI,102d,0.0,False,False
556,22d,2019-01-09 18:00:00.000000,Gare,"51d,54d,71d,54c",0.0,False,False
557,22d,2019-01-09 19:00:00.000000,EMI,147d,0.0,False,False
558,22d,2019-01-09 22:00:00.000000,Gare,"35d,38d,88d,97d,110d,134d",0.0,False,False
559,22d,2019-01-10 16:00:00.000000,Carrefour,"40d,71d,147d",0.0,False,False
560,22d,2019-01-10 18:00:00.000000,EMI,"51d,73d,94d,134d,85f,102f",0.0,False,False
561,22d,2019-01-10 19:00:00.000000,Gare,"42d,61d,120d,1f,66f",0.0,False,False
562,22d,2019-01-10 21:00:00.000000,EMI,"47d,95d,100d,104d",0.0,False,False
563,22d,2019-01-11 08:00:00.000000,EMI,"47d,61d,72d,136d,141f",0.0,False,False
564,22d,2019-01-11 10:00:00.000000,Gare,"48d,61d,93d",0.0,False,False
565,22d,2019-01-11 18:00:00.000000,Gare,"31d,91d,107d,117d,136d,26f,136f,18e",0.0,False,False
566,22d,2019-01-11 19:00:00.000000,EMI,"32d,61d,126d",0.0,False,False
567,22d,2019-01-11 20:00:00.000000,Gare,"52d,79d,93d",0.0,False,False
568,22d,2019-01-12 08:00:00.000000,EMI,"54d,84d,136d,27f,129f,141f",0.0,False,False
569,22d,2019-01-12 20:00:00.000000,Gare,"40d,66d,72d,86d,122d,130d,141f",0.0,False,False
570,22d,2019-01-13 08:00:00.000000,EMI,"47d,81d,141f",0.0,False,False
571,22d,2019-01-13 17:00:00.000000,Gare,"36d,53d",0.0,False,False
572,22d,2019-01-13 18:00:00.000000,EMI,36d,0.0,False,False
573,22d,2019-01-14 00:00:00.000000,EMI,78f,0.0,False,False
574,22d,2019-01-14 19:00:00.000000,Gare,"5d,8d,43d,61d,72d,122d",0.0,False,False
575,22d,2019-01-14 23:00:00.000000,EMI,"11d,37d,59d,31c",0.0,False,False
576,23d,2019-01-01 20:00:00.000000,Gare,"28d,43d,82d,84d,12f",0.0,False,False
577,23d,2019-01-02 08:00:00.000000,ENIM,"9d,16d,36d,39d,45d,83d,12f,76f",0.0,False,False
578,23d,2019-01-02 21:00:00.000000,Gare,"87d,109d,124d,141d,26f,49f",0.0,False,False
579,23d,2019-01-03 09:00:00.000000,ENIM,"7d,46d",0.0,False,False
580,23d,2019-01-03 22:00:00.000000,Maisons 1,"3d,105d,131d,80f,117f,149f",0.0,False,False
581,23d,2019-01-04 09:00:00.000000,ENIM,"47d,83d,123d,91c,88f,113f",0.0,False,False
582,23d,2019-01-04 13:00:00.000000,Gare,"3d,31d",0.0,False,False
583,23d,2019-01-04 15:00:00.000000,ENIM,"31d,64d,27f",0.0,False,False
584,23d,2019-01-04 18:00:00.000000,Gare,"11d,64d,134d",0.0,False,False
585,23d,2019-01-04 19:00:00.000000,EMI,"100d,145d",0.0,False,False
586,23d,2019-01-05 09:00:00.000000,ENIM,"20d,109d,123d,63f,35e",0.0,False,False
587,23d,2019-01-05 18:00:00.000000,Gare,"2d,9d,39d,46d,12f",0.0,False,False
588,23d,2019-01-06 18:00:00.000000,Maisons 1,"3d,41d,68d,82f,85f,128f",0.0,False,False
589,23d,2019-01-06 22:00:00.000000,ENIM,"1d,4d,27d,31d,36d,54d,86d,89d,111d,49f",0.0,False,False
590,23d,2019-01-08 13:00:00.000000,Gare,"47d,48d,69d,124d,144d,20f,100f,149f",0.0,False,False
591,23d,2019-01-08 19:00:00.000000,ENIM,"39d,69d,86d,102d,136d,141f",0.0,False,False
592,23d,2019-01-08 22:00:00.000000,ENIM,"17d,21d,79d,120d,143d,46f",0.0,False,False
593,23d,2019-01-09 14:00:00.000000,Gare,"3d,69d,137d,12f",0.0,False,False
594,23d,2019-01-10 04:00:00.000000,ENIM,86d,0.0,False,False
595,23d,2019-01-12 09:00:00.000000,EMI,61d,0.0,False,False
596,23d,2019-01-13 02:00:00.000000,ENIM,"26d,109d,115f",0.0,False,False
597,23d,2019-01-13 03:00:00.000000,ENIM,20d,0.0,False,False
598,24d,2019-01-03 20:00:00.000000,Gare,"22d,39d,45d,56d,67d,143d,62f,76f,136f,141f",0.0,False,False
599,24d,2019-01-04 08:00:00.000000,parking,"7d,52d,58d,20f,119f",0.0,False,False
600,24d,2019-01-04 22:00:00.000000,Gare,"2d,5d,26d,69d,90d,140d,12f",0.0,False,False
601,24d,2019-01-05 08:00:00.000000,parking,"85d,144d,145d,10f,78f",0.0,False,False
